Transaction Date/Time,Product SKU,Quantity Sold,Total Sales Amount,Outlet ID/Location,Inventory Data,Historical Sales Data
2023-09-07 14:15:35,SKU4567,2,428,Outlet_003_Town_C,59 units available,2023-09 Sales: 150 units
2024-01-27 03:24:41,SKU4567,9,945,Outlet_001_Town_A,95 units available,2023-09 Sales: 120 units
2023-05-30 09:44:29,SKU1234,19,4142,Outlet_002_Town_B,23 units available,2023-09 Sales: 90 units
2024-09-26 12:35:13,SKU2345,8,1416,Outlet_004_Town_D,76 units available,2023-09 Sales: 120 units
2023-09-03 03:11:05,SKU3456,9,3528,Outlet_003_Town_C,53 units available,2023-09 Sales: 90 units
2023-04-02 10:04:38,SKU1234,11,4114,Outlet_001_Town_A,66 units available,2023-09 Sales: 100 units
2024-05-22 08:04:09,SKU5678,15,5280,Outlet_001_Town_A,65 units available,2023-09 Sales: 150 units
2023-01-09 08:09:48,SKU5678,14,5306,Outlet_003_Town_C,42 units available,2023-09 Sales: 150 units
2023-12-29 11:59:09,SKU5678,19,3857,Outlet_003_Town_C,63 units available,2023-09 Sales: 90 units
2024-01-26 19:35:20,SKU1234,2,384,Outlet_003_Town_C,62 units available,2023-09 Sales: 150 units
2024-06-26 02:48:35,SKU1234,13,3328,Outlet_003_Town_C,38 units available,2023-09 Sales: 100 units
2023-11-04 11:00:13,SKU3456,20,4240,Outlet_004_Town_D,3 units available,2023-09 Sales: 120 units
2024-10-07 12:05:18,SKU4567,1,208,Outlet_002_Town_B,21 units available,2023-09 Sales: 100 units
2023-03-14 01:48:37,SKU2345,10,3410,Outlet_003_Town_C,60 units available,2023-09 Sales: 100 units
2024-09-21 01:35:37,SKU2345,8,3960,Outlet_001_Town_A,16 units available,2023-09 Sales: 150 units
2023-07-30 21:31:23,SKU4567,12,3516,Outlet_001_Town_A,11 units available,2023-09 Sales: 90 units
2023-03-20 16:19:25,SKU2345,17,3009,Outlet_003_Town_C,60 units available,2023-09 Sales: 90 units
2023-07-19 03:23:37,SKU1234,11,1353,Outlet_002_Town_B,82 units available,2023-09 Sales: 100 units
2024-01-16 10:40:18,SKU5678,15,4650,Outlet_003_Town_C,94 units available,2023-09 Sales: 120 units
2024-05-12 23:54:27,SKU3456,10,3980,Outlet_003_Town_C,73 units available,2023-09 Sales: 150 units
2023-03-04 23:01:46,SKU3456,15,4440,Outlet_004_Town_D,64 units available,2023-09 Sales: 120 units
2024-06-18 04:18:52,SKU4567,1,334,Outlet_002_Town_B,96 units available,2023-09 Sales: 90 units
2023-02-16 08:44:23,SKU5678,20,5220,Outlet_002_Town_B,96 units available,2023-09 Sales: 150 units
2024-01-18 14:41:45,SKU5678,14,5446,Outlet_004_Town_D,28 units available,2023-09 Sales: 120 units
2023-07-20 00:40:38,SKU3456,17,7548,Outlet_004_Town_D,83 units available,2023-09 Sales: 90 units
2024-01-22 19:51:23,SKU3456,5,945,Outlet_001_Town_A,26 units available,2023-09 Sales: 100 units
2023-09-15 10:38:27,SKU3456,17,7072,Outlet_002_Town_B,17 units available,2023-09 Sales: 90 units
2023-05-17 12:01:58,SKU5678,14,6650,Outlet_001_Town_A,30 units available,2023-09 Sales: 100 units
2023-01-27 12:08:22,SKU3456,9,1314,Outlet_001_Town_A,67 units available,2023-09 Sales: 100 units
2024-03-01 22:19:11,SKU4567,8,3320,Outlet_001_Town_A,80 units available,2023-09 Sales: 90 units
2023-07-31 03:47:38,SKU3456,19,9139,Outlet_002_Town_B,87 units available,2023-09 Sales: 120 units
2023-02-27 07:59:45,SKU4567,4,2000,Outlet_002_Town_B,49 units available,2023-09 Sales: 120 units
2023-05-13 04:23:08,SKU4567,8,3944,Outlet_002_Town_B,44 units available,2023-09 Sales: 100 units
2024-03-30 00:11:20,SKU5678,8,3752,Outlet_003_Town_C,85 units available,2023-09 Sales: 150 units
2023-03-24 09:38:33,SKU5678,12,1728,Outlet_003_Town_C,63 units available,2023-09 Sales: 150 units
2023-09-24 05:33:09,SKU2345,7,1288,Outlet_001_Town_A,77 units available,2023-09 Sales: 90 units
2023-08-03 08:03:50,SKU1234,1,153,Outlet_002_Town_B,0 units available,2023-09 Sales: 90 units
2023-07-25 10:17:34,SKU3456,18,5382,Outlet_003_Town_C,39 units available,2023-09 Sales: 150 units
2024-04-23 04:47:59,SKU4567,5,920,Outlet_001_Town_A,50 units available,2023-09 Sales: 90 units
2024-09-22 00:30:18,SKU4567,9,4356,Outlet_002_Town_B,33 units available,2023-09 Sales: 90 units
2024-06-24 06:25:26,SKU5678,2,794,Outlet_002_Town_B,26 units available,2023-09 Sales: 100 units
2024-01-19 03:06:32,SKU3456,1,295,Outlet_002_Town_B,56 units available,2023-09 Sales: 90 units
2023-02-17 06:07:44,SKU4567,8,3688,Outlet_002_Town_B,44 units available,2023-09 Sales: 90 units
2023-07-06 01:34:25,SKU1234,14,1428,Outlet_004_Town_D,31 units available,2023-09 Sales: 100 units
2023-01-27 18:47:45,SKU2345,8,2632,Outlet_002_Town_B,22 units available,2023-09 Sales: 100 units
2024-09-19 15:40:08,SKU2345,5,835,Outlet_004_Town_D,7 units available,2023-09 Sales: 120 units
2023-03-10 19:18:28,SKU2345,5,1585,Outlet_003_Town_C,5 units available,2023-09 Sales: 100 units
2023-06-14 13:07:13,SKU5678,6,2670,Outlet_002_Town_B,41 units available,2023-09 Sales: 150 units
2023-01-18 22:03:20,SKU5678,16,5184,Outlet_004_Town_D,73 units available,2023-09 Sales: 90 units
2024-09-17 06:09:45,SKU2345,3,795,Outlet_003_Town_C,24 units available,2023-09 Sales: 100 units
2024-04-02 23:22:00,SKU2345,14,2618,Outlet_004_Town_D,46 units available,2023-09 Sales: 120 units
2023-03-12 19:11:27,SKU4567,10,3530,Outlet_003_Town_C,72 units available,2023-09 Sales: 150 units
2023-12-13 02:35:37,SKU3456,1,142,Outlet_002_Town_B,51 units available,2023-09 Sales: 120 units
2023-07-09 18:49:54,SKU1234,3,1203,Outlet_003_Town_C,62 units available,2023-09 Sales: 150 units
2023-09-22 21:57:49,SKU3456,9,2844,Outlet_003_Town_C,89 units available,2023-09 Sales: 150 units
2023-11-03 23:00:44,SKU3456,10,1550,Outlet_002_Town_B,86 units available,2023-09 Sales: 150 units
2024-05-25 05:41:27,SKU5678,9,4329,Outlet_003_Town_C,55 units available,2023-09 Sales: 90 units
2024-02-14 20:35:05,SKU5678,17,4403,Outlet_002_Town_B,89 units available,2023-09 Sales: 150 units
2023-04-05 17:35:46,SKU3456,10,3140,Outlet_004_Town_D,11 units available,2023-09 Sales: 100 units
2023-07-09 16:44:25,SKU2345,6,2034,Outlet_002_Town_B,7 units available,2023-09 Sales: 150 units
2024-09-24 21:35:58,SKU3456,4,696,Outlet_001_Town_A,88 units available,2023-09 Sales: 150 units
2024-06-04 07:29:53,SKU1234,14,6594,Outlet_003_Town_C,90 units available,2023-09 Sales: 150 units
2023-01-21 02:30:57,SKU5678,4,1800,Outlet_003_Town_C,30 units available,2023-09 Sales: 150 units
2024-02-23 06:29:33,SKU2345,20,6380,Outlet_001_Town_A,52 units available,2023-09 Sales: 120 units
2023-11-03 20:16:13,SKU3456,15,5295,Outlet_004_Town_D,48 units available,2023-09 Sales: 120 units
2024-08-02 08:45:41,SKU4567,16,4608,Outlet_003_Town_C,90 units available,2023-09 Sales: 100 units
2023-04-12 07:24:28,SKU5678,4,784,Outlet_004_Town_D,30 units available,2023-09 Sales: 90 units
2023-10-25 02:50:05,SKU1234,1,135,Outlet_002_Town_B,62 units available,2023-09 Sales: 90 units
2023-02-17 18:37:22,SKU3456,16,7024,Outlet_002_Town_B,33 units available,2023-09 Sales: 90 units
2024-03-30 09:57:15,SKU2345,20,5400,Outlet_004_Town_D,32 units available,2023-09 Sales: 150 units
2024-07-28 06:09:56,SKU2345,15,1725,Outlet_002_Town_B,22 units available,2023-09 Sales: 120 units
2023-06-18 04:24:46,SKU3456,9,2268,Outlet_003_Town_C,10 units available,2023-09 Sales: 90 units
2023-07-15 13:25:44,SKU4567,13,1339,Outlet_001_Town_A,58 units available,2023-09 Sales: 150 units
2023-09-26 21:50:37,SKU1234,19,5168,Outlet_004_Town_D,81 units available,2023-09 Sales: 150 units
2024-05-17 16:51:27,SKU3456,2,526,Outlet_004_Town_D,54 units available,2023-09 Sales: 120 units
2023-07-31 23:31:55,SKU2345,18,6894,Outlet_003_Town_C,99 units available,2023-09 Sales: 90 units
2023-06-08 11:20:12,SKU5678,8,3256,Outlet_003_Town_C,88 units available,2023-09 Sales: 90 units
2024-04-07 10:27:05,SKU3456,6,1878,Outlet_001_Town_A,75 units available,2023-09 Sales: 90 units
2023-05-16 01:52:48,SKU3456,8,3304,Outlet_002_Town_B,46 units available,2023-09 Sales: 150 units
2023-05-13 18:46:10,SKU3456,5,855,Outlet_004_Town_D,99 units available,2023-09 Sales: 150 units
2023-08-25 03:24:38,SKU4567,3,1353,Outlet_001_Town_A,32 units available,2023-09 Sales: 120 units
2023-04-04 03:10:37,SKU4567,13,5811,Outlet_002_Town_B,46 units available,2023-09 Sales: 120 units
2024-06-19 22:19:16,SKU2345,8,3048,Outlet_004_Town_D,79 units available,2023-09 Sales: 90 units
2023-11-24 17:18:53,SKU3456,11,4301,Outlet_004_Town_D,60 units available,2023-09 Sales: 120 units
2023-02-07 11:28:23,SKU3456,6,2556,Outlet_001_Town_A,10 units available,2023-09 Sales: 120 units
2024-03-15 18:11:05,SKU4567,20,9900,Outlet_002_Town_B,62 units available,2023-09 Sales: 150 units
2023-04-10 01:30:06,SKU1234,7,2639,Outlet_002_Town_B,55 units available,2023-09 Sales: 90 units
2023-06-30 05:04:06,SKU1234,2,304,Outlet_001_Town_A,73 units available,2023-09 Sales: 150 units
2023-01-01 21:02:27,SKU4567,1,199,Outlet_001_Town_A,30 units available,2023-09 Sales: 100 units
2023-05-09 01:34:52,SKU4567,9,2646,Outlet_004_Town_D,91 units available,2023-09 Sales: 150 units
2024-07-22 23:26:55,SKU4567,9,1827,Outlet_004_Town_D,69 units available,2023-09 Sales: 100 units
2024-03-14 04:40:18,SKU5678,9,2844,Outlet_001_Town_A,59 units available,2023-09 Sales: 150 units
2023-06-27 18:30:10,SKU4567,11,4609,Outlet_002_Town_B,15 units available,2023-09 Sales: 150 units
2024-05-21 06:33:01,SKU1234,12,1788,Outlet_002_Town_B,87 units available,2023-09 Sales: 120 units
2023-02-19 10:14:23,SKU5678,3,1455,Outlet_002_Town_B,54 units available,2023-09 Sales: 90 units
2024-02-25 19:07:23,SKU3456,11,1298,Outlet_003_Town_C,43 units available,2023-09 Sales: 150 units
2023-01-08 05:54:06,SKU2345,3,1119,Outlet_002_Town_B,7 units available,2023-09 Sales: 120 units
2023-10-23 17:50:02,SKU4567,3,963,Outlet_003_Town_C,66 units available,2023-09 Sales: 90 units
2023-11-25 19:04:50,SKU2345,7,1904,Outlet_003_Town_C,15 units available,2023-09 Sales: 120 units
2023-10-02 22:42:33,SKU3456,2,488,Outlet_004_Town_D,81 units available,2023-09 Sales: 100 units
2024-03-27 13:55:10,SKU1234,9,4275,Outlet_001_Town_A,5 units available,2023-09 Sales: 100 units
2024-08-16 09:28:36,SKU4567,1,356,Outlet_002_Town_B,51 units available,2023-09 Sales: 150 units
2023-11-16 07:23:56,SKU3456,8,1664,Outlet_002_Town_B,80 units available,2023-09 Sales: 100 units
2023-06-27 05:47:44,SKU2345,19,5396,Outlet_003_Town_C,28 units available,2023-09 Sales: 120 units
2023-03-10 19:44:42,SKU1234,2,616,Outlet_001_Town_A,1 units available,2023-09 Sales: 150 units
2023-08-05 18:46:02,SKU2345,16,7216,Outlet_001_Town_A,29 units available,2023-09 Sales: 120 units
2024-03-20 18:53:31,SKU2345,5,2330,Outlet_003_Town_C,18 units available,2023-09 Sales: 100 units
2023-06-16 01:53:36,SKU4567,13,2626,Outlet_002_Town_B,45 units available,2023-09 Sales: 150 units
2023-08-22 21:52:05,SKU3456,7,2807,Outlet_003_Town_C,88 units available,2023-09 Sales: 90 units
2024-10-09 01:40:19,SKU1234,1,241,Outlet_002_Town_B,15 units available,2023-09 Sales: 90 units
2024-06-05 14:53:30,SKU4567,4,516,Outlet_004_Town_D,40 units available,2023-09 Sales: 90 units
2023-09-12 14:15:26,SKU2345,4,676,Outlet_004_Town_D,15 units available,2023-09 Sales: 150 units
2023-04-13 17:43:08,SKU5678,4,984,Outlet_003_Town_C,23 units available,2023-09 Sales: 120 units
2023-08-05 22:49:12,SKU2345,14,3332,Outlet_001_Town_A,30 units available,2023-09 Sales: 120 units
2023-07-20 18:48:33,SKU1234,13,5096,Outlet_003_Town_C,30 units available,2023-09 Sales: 100 units
2024-07-03 17:07:52,SKU3456,14,6230,Outlet_004_Town_D,52 units available,2023-09 Sales: 90 units
2024-02-06 08:47:41,SKU2345,15,4035,Outlet_002_Town_B,27 units available,2023-09 Sales: 120 units
2023-06-03 12:01:18,SKU1234,4,1712,Outlet_003_Town_C,39 units available,2023-09 Sales: 90 units
2024-08-21 14:38:00,SKU4567,8,3680,Outlet_003_Town_C,75 units available,2023-09 Sales: 120 units
2024-07-16 23:03:56,SKU5678,12,4764,Outlet_002_Town_B,29 units available,2023-09 Sales: 90 units
2023-12-12 12:54:44,SKU1234,8,1344,Outlet_002_Town_B,26 units available,2023-09 Sales: 100 units
2023-07-26 21:03:59,SKU2345,8,2152,Outlet_003_Town_C,94 units available,2023-09 Sales: 120 units
2024-09-07 10:46:01,SKU5678,5,1590,Outlet_002_Town_B,38 units available,2023-09 Sales: 150 units
2024-01-26 09:53:05,SKU4567,5,1265,Outlet_003_Town_C,9 units available,2023-09 Sales: 90 units
2024-09-22 12:09:20,SKU4567,12,2148,Outlet_002_Town_B,68 units available,2023-09 Sales: 150 units
2023-04-27 20:36:39,SKU5678,10,2000,Outlet_004_Town_D,31 units available,2023-09 Sales: 90 units
2024-09-14 23:47:58,SKU5678,8,2440,Outlet_004_Town_D,61 units available,2023-09 Sales: 100 units
2024-02-20 17:05:44,SKU4567,3,1170,Outlet_003_Town_C,27 units available,2023-09 Sales: 120 units
2024-06-28 16:35:32,SKU3456,8,1496,Outlet_004_Town_D,100 units available,2023-09 Sales: 150 units
2023-03-12 13:40:01,SKU5678,17,5491,Outlet_003_Town_C,3 units available,2023-09 Sales: 90 units
2023-11-30 05:36:51,SKU5678,3,1335,Outlet_003_Town_C,67 units available,2023-09 Sales: 90 units
2024-08-21 05:39:45,SKU4567,1,465,Outlet_004_Town_D,34 units available,2023-09 Sales: 90 units
2023-04-04 13:10:42,SKU5678,15,3735,Outlet_002_Town_B,100 units available,2023-09 Sales: 120 units
2023-09-28 21:27:27,SKU4567,16,3536,Outlet_002_Town_B,97 units available,2023-09 Sales: 100 units
2023-04-25 02:29:18,SKU5678,15,4290,Outlet_003_Town_C,45 units available,2023-09 Sales: 150 units
2023-08-06 23:33:32,SKU2345,5,780,Outlet_002_Town_B,14 units available,2023-09 Sales: 100 units
2024-05-31 10:31:40,SKU5678,10,1490,Outlet_003_Town_C,3 units available,2023-09 Sales: 150 units
2024-01-21 14:58:28,SKU2345,19,8702,Outlet_002_Town_B,99 units available,2023-09 Sales: 120 units
2023-12-06 00:46:35,SKU4567,13,1690,Outlet_003_Town_C,73 units available,2023-09 Sales: 90 units
2023-11-25 09:59:55,SKU3456,7,1407,Outlet_003_Town_C,52 units available,2023-09 Sales: 150 units
2024-09-09 12:06:56,SKU4567,4,1080,Outlet_004_Town_D,58 units available,2023-09 Sales: 120 units
2023-02-27 07:10:15,SKU4567,19,9120,Outlet_003_Town_C,19 units available,2023-09 Sales: 100 units
2023-12-22 03:22:54,SKU3456,2,650,Outlet_001_Town_A,64 units available,2023-09 Sales: 100 units
2023-06-20 19:16:05,SKU2345,12,1308,Outlet_004_Town_D,6 units available,2023-09 Sales: 90 units
2023-06-28 02:50:22,SKU1234,2,744,Outlet_004_Town_D,56 units available,2023-09 Sales: 100 units
2024-06-16 23:23:32,SKU2345,17,3961,Outlet_001_Town_A,38 units available,2023-09 Sales: 100 units
2024-07-23 09:56:44,SKU1234,15,7320,Outlet_002_Town_B,88 units available,2023-09 Sales: 100 units
2023-11-08 02:17:03,SKU1234,10,3170,Outlet_002_Town_B,56 units available,2023-09 Sales: 150 units
2024-02-04 22:37:32,SKU5678,19,4047,Outlet_002_Town_B,36 units available,2023-09 Sales: 120 units
2024-07-13 13:46:21,SKU3456,3,1116,Outlet_001_Town_A,98 units available,2023-09 Sales: 100 units
2023-05-08 04:50:51,SKU4567,20,4340,Outlet_001_Town_A,92 units available,2023-09 Sales: 120 units
2024-04-24 09:09:18,SKU5678,15,5760,Outlet_004_Town_D,74 units available,2023-09 Sales: 150 units
2023-11-01 15:05:45,SKU4567,9,3006,Outlet_003_Town_C,25 units available,2023-09 Sales: 100 units
2023-06-18 15:05:56,SKU5678,5,605,Outlet_002_Town_B,76 units available,2023-09 Sales: 100 units
2024-06-03 20:07:45,SKU4567,20,9920,Outlet_002_Town_B,85 units available,2023-09 Sales: 120 units
2024-03-22 17:40:43,SKU4567,20,6240,Outlet_004_Town_D,53 units available,2023-09 Sales: 90 units
2023-04-09 09:40:54,SKU3456,1,334,Outlet_002_Town_B,62 units available,2023-09 Sales: 90 units
2024-08-02 14:09:38,SKU2345,1,438,Outlet_002_Town_B,88 units available,2023-09 Sales: 90 units
2023-09-06 10:33:10,SKU5678,1,329,Outlet_001_Town_A,24 units available,2023-09 Sales: 90 units
2024-09-28 00:08:08,SKU1234,14,2996,Outlet_004_Town_D,16 units available,2023-09 Sales: 100 units
2024-06-17 06:05:10,SKU1234,7,2107,Outlet_003_Town_C,24 units available,2023-09 Sales: 150 units
2023-05-27 06:52:23,SKU3456,5,2090,Outlet_002_Town_B,66 units available,2023-09 Sales: 150 units
2023-11-19 10:16:52,SKU5678,12,5208,Outlet_003_Town_C,82 units available,2023-09 Sales: 150 units
2023-10-03 19:35:00,SKU4567,1,218,Outlet_001_Town_A,48 units available,2023-09 Sales: 150 units
2024-04-20 07:58:58,SKU3456,2,802,Outlet_002_Town_B,22 units available,2023-09 Sales: 120 units
2024-07-14 04:43:15,SKU4567,2,280,Outlet_001_Town_A,3 units available,2023-09 Sales: 120 units
2024-06-16 08:31:36,SKU2345,4,1108,Outlet_001_Town_A,55 units available,2023-09 Sales: 150 units
2023-12-01 11:06:08,SKU2345,5,1395,Outlet_001_Town_A,51 units available,2023-09 Sales: 90 units
2024-01-22 10:34:22,SKU2345,6,834,Outlet_003_Town_C,96 units available,2023-09 Sales: 90 units
2023-06-17 02:40:38,SKU2345,7,2009,Outlet_003_Town_C,87 units available,2023-09 Sales: 150 units
2024-07-25 12:36:09,SKU3456,8,3696,Outlet_004_Town_D,88 units available,2023-09 Sales: 150 units
2023-03-05 00:11:08,SKU5678,9,2673,Outlet_001_Town_A,85 units available,2023-09 Sales: 120 units
2024-06-27 11:00:39,SKU1234,17,4709,Outlet_001_Town_A,19 units available,2023-09 Sales: 90 units
2024-06-28 10:52:11,SKU1234,14,1918,Outlet_001_Town_A,20 units available,2023-09 Sales: 120 units
2023-07-08 06:03:46,SKU2345,11,3839,Outlet_004_Town_D,33 units available,2023-09 Sales: 90 units
2023-10-03 07:13:15,SKU1234,2,614,Outlet_003_Town_C,70 units available,2023-09 Sales: 90 units
2024-06-01 21:06:22,SKU5678,8,1224,Outlet_004_Town_D,92 units available,2023-09 Sales: 100 units
2024-06-28 16:44:18,SKU3456,3,891,Outlet_001_Town_A,66 units available,2023-09 Sales: 120 units
2023-04-18 04:48:34,SKU2345,7,2779,Outlet_002_Town_B,86 units available,2023-09 Sales: 90 units
2023-07-26 04:52:24,SKU2345,7,749,Outlet_001_Town_A,88 units available,2023-09 Sales: 90 units
2023-04-14 19:04:44,SKU4567,12,2904,Outlet_001_Town_A,89 units available,2023-09 Sales: 120 units
2024-09-23 01:11:31,SKU3456,7,1225,Outlet_004_Town_D,38 units available,2023-09 Sales: 120 units
2024-08-27 21:34:32,SKU2345,13,3757,Outlet_004_Town_D,47 units available,2023-09 Sales: 120 units
2024-05-31 18:00:09,SKU5678,9,1332,Outlet_002_Town_B,22 units available,2023-09 Sales: 150 units
2023-04-21 15:43:44,SKU2345,8,3040,Outlet_001_Town_A,60 units available,2023-09 Sales: 90 units
2023-11-22 04:37:15,SKU5678,12,2892,Outlet_004_Town_D,52 units available,2023-09 Sales: 100 units
2024-10-13 15:46:37,SKU5678,4,608,Outlet_002_Town_B,88 units available,2023-09 Sales: 100 units
2024-01-02 19:41:01,SKU5678,19,3610,Outlet_002_Town_B,43 units available,2023-09 Sales: 120 units
2024-04-09 09:25:19,SKU3456,2,840,Outlet_004_Town_D,63 units available,2023-09 Sales: 150 units
2024-07-22 03:24:22,SKU2345,19,9158,Outlet_004_Town_D,41 units available,2023-09 Sales: 90 units
2023-07-17 12:11:24,SKU1234,17,2771,Outlet_003_Town_C,70 units available,2023-09 Sales: 120 units
2024-10-04 10:31:38,SKU4567,17,8296,Outlet_003_Town_C,75 units available,2023-09 Sales: 120 units
2023-11-29 09:29:47,SKU2345,7,2394,Outlet_002_Town_B,4 units available,2023-09 Sales: 150 units
2023-01-10 06:52:24,SKU4567,3,330,Outlet_003_Town_C,36 units available,2023-09 Sales: 150 units
2023-10-04 21:56:05,SKU3456,19,6954,Outlet_004_Town_D,7 units available,2023-09 Sales: 150 units
2023-09-23 12:56:26,SKU2345,20,2380,Outlet_002_Town_B,67 units available,2023-09 Sales: 90 units
2023-07-19 16:18:15,SKU5678,3,999,Outlet_001_Town_A,11 units available,2023-09 Sales: 90 units
2023-03-07 22:44:58,SKU4567,15,2310,Outlet_001_Town_A,95 units available,2023-09 Sales: 90 units
2023-08-02 04:56:47,SKU1234,18,3672,Outlet_004_Town_D,77 units available,2023-09 Sales: 90 units
2023-07-22 21:54:44,SKU2345,16,6672,Outlet_001_Town_A,32 units available,2023-09 Sales: 150 units
2023-10-29 08:21:11,SKU4567,20,2260,Outlet_004_Town_D,99 units available,2023-09 Sales: 100 units
2024-03-04 03:39:19,SKU5678,6,2460,Outlet_002_Town_B,41 units available,2023-09 Sales: 100 units
2023-08-14 07:20:19,SKU1234,5,1895,Outlet_001_Town_A,85 units available,2023-09 Sales: 90 units
2024-04-05 03:35:01,SKU2345,18,4860,Outlet_002_Town_B,83 units available,2023-09 Sales: 100 units
2023-03-24 06:06:10,SKU5678,16,7440,Outlet_004_Town_D,62 units available,2023-09 Sales: 150 units
2023-08-21 05:24:50,SKU4567,19,6403,Outlet_004_Town_D,93 units available,2023-09 Sales: 100 units
